Year,2010.0
bank,0.09476675566800546
social,0.06931445274615612
responsibility,0.06620284175358582
company,0.06360558600622179
environment,0.06356553390070512
group,0.06329142254338457
employees,0.06210585870405688
corporate,0.061216002599268494
environmental,0.05881698748061174
development,0.05173769422673001
working,0.0474487496417361
work,0.04591264555890668
business,0.042759553444763045
energy,0.042058811220326564
safety,0.03862724244126723
csr,0.0361979660430439
consumption,0.0360350473294736
policy,0.03493601076015663
management,0.03486813242988694
report,0.03464133875839337
activities,0.034611302853775484
production,0.03348409057079927
local,0.03109848886821359
statement,0.029476934423009984
suppliers,0.028975327594359834
area,0.02761303046050752
co,0.026657157518164148
focus,0.026391387267215936
staff,0.02568099875028879
areas,0.024625705549213214
prepared,0.023319872719064282
policies,0.022887204913856297
principles,0.022653355997995433
tankers,0.02251629821171698
new,0.022426384982004614
standards,0.02241461409614344
ensure,0.02238264609381206
year,0.02205749002307281
requirements,0.021964181529480764
investment,0.021762674104795213
health,0.021706251227216682
employee,0.02166157508692834
waste,0.021259918377464698
support,0.021244351426014555
part,0.02122011624803439
initiatives,0.02078615331266201
statutory,0.020460792544603774
number,0.019915917861183723
organisation,0.01989773885027332
accidents,0.01982851282085007
annual,0.019427429207986388
guidelines,0.01901057258604357
responsible,0.018808807650448955
important,0.018574499709349896
well,0.018493407660916727
emissions,0.018418864938973253
danish,0.018197687711587508
global,0.017639977872003314
high,0.01754773613315053
www,0.017485322591844155
basis,0.017436712611843822
un,0.0172884829783363
partners,0.017140005711699345
of,0.017069451582132668
products,0.01705924656792716
satisfaction,0.01703097952416536
made,0.01702483621592035
petroleum,0.016922515614064902
water,0.016569606745547333
labour,0.016541305469387514
financial,0.016427075684769855
absence,0.016414968318052142
companies,0.01633965907405002
legislation,0.01604740518437562
code,0.016040973809925845
information,0.015972538134707906
good,0.01594614445874214
sites,0.015914209147522958
construction,0.015740613904133813
action,0.015734135127999885
international,0.015626582032877888
quality,0.015393458266708146
implemented,0.015153569912976143
rights,0.015112205268983686
project,0.015069736899785927
based,0.015055066899276204
efforts,0.01499208084722845
use,0.014921576595677959
projects,0.014898775021140339
future,0.0148587414620305
customers,0.014613122880623905
equity,0.014552188003685556
due,0.014478171046069388
focused,0.014400047982595076
conduct,0.014388944264073463
ten,0.01429831490376646
agreements,0.014292726432942066
addition,0.014250408725100755
comply,0.014167041921112206
regulations,0.014162746233876878
human,0.014068920813887834
system,0.013930294360359748
corruption,0.01381383791330282
board,0.013809864640119155
supplier,0.013736836440323896
mr,0.013718550233212442
thus,0.013630563367172225
resources,0.013557028090369974
training,0.013530525478515193
compact,0.013313791889018465
natural,0.0132630046584954
review,0.013176724170553569
reporting,0.013139552583163388
relevant,0.013087988604509087
level,0.013080630197339753
